0	1	2
10.705882352941178	219.50904202651486	0.18028830944016944
16.11764705882353	154.984988379703	1.1788292934236337
21.529411764705884	194.77989191109629	3.680283735210438
26.941176470588236	203.79937920634552	5.416135098742173
32.352941176470594	200.09275887599344	6.626105999207064
37.76470588235294	202.36356396037817	8.274989966734015
43.17647058823529	203.4380813624471	9.753276898559886
48.58823529411765	204.85360632722274	11.159197277645486
54.0	194.02181398872588	12.632575028482083
59.41176470588236	203.98976253203037	13.589306724617634
64.82352941176471	206.49416868008365	17.216935129363538
70.23529411764706	200.0876284576594	17.233942546837156
75.64705882352942	186.66304698237573	16.849867082077417
81.05882352941177	204.9435735344915	21.47998520781708
86.47058823529412	210.02463103770745	21.153353130075224
91.88235294117648	211.18390518077402	27.072186293455314
97.29411764705883	201.68604264012745	27.624026562620344
102.77777777777777	199.4629000651505	29.011662579617074
108.33333333333334	180.29041689077636	25.814174635580713
113.88888888888889	186.14677084895848	27.98307302711381
119.44444444444444	181.72824154509084	27.318844324038977
125.0	189.86733572572848	26.7743561963668
130.55555555555554	191.8178122261343	32.333527750550154
136.1111111111111	210.39888661701414	41.15524400594397
141.66666666666669	184.2151458124316	33.266036201132636
147.22222222222223	182.38255670312705	30.74308579551924
152.77777777777777	198.55866986881296	34.21153613029053
158.33333333333331	200.86423090802603	35.41137731444217
163.88888888888889	197.68338310177614	38.668017679596375
169.44444444444446	209.310256678308	46.69294502766521
175.0	188.6874565697134	53.292731232719895
180.55555555555554	165.88416394119508	40.147315126903536
186.1111111111111	211.4127942673719	49.04167416946483
191.66666666666669	278.1972868291057	150.98255850111588
197.22222222222223	239.70488671040678	53.47338097833256
211.11111111111111	139.14183831216744	45.588742002736055
233.33333333333334	124.51008777760391	40.794762648574526
255.55555555555554	133.56632672974104	42.88893906988545
277.77777777777777	123.4450170401085	46.6030307415523
300.0	161.35656198076646	57.83855949590334
322.2222222222222	137.5695881702937	58.7487681555403
344.44444444444446	119.76403812298804	46.50110671236902
366.66666666666663	139.4790693503538	70.18548805371509
388.8888888888889	137.6055553583298	63.36144940392855
414.2857142857143	123.29286533204488	56.77107023956243
442.8571428571429	180.86139273230833	95.78185676863046
471.42857142857144	135.56312302724444	146.03957833254657
500.0	138.8455311341433	73.53079933282679
528.5714285714287	145.24335871523604	81.42848332752085
557.1428571428571	125.1148770253482	80.54877550851012
585.7142857142858	116.42183947868078	81.76320878309727
625.0	151.35783529348976	76.162850743888
675.0	123.93081832047302	62.36165045574008
725.0	149.66420675845956	96.35359821681327
775.0	174.20182732512674	155.6030346508081
850.0	135.8472352726128	60.1542997060856
950.0	133.95515073028517	104.5606017833429
1100.0	131.34207379500123	66.09097403807594
