0	1	2
9.416666666666668	316.3897669110735	0.16153528068030373
11.25	212.35745368180224	0.23055010028431316
13.083333333333332	193.1707609078628	0.4723039051809333
14.916666666666666	217.05791037411004	1.108595572671232
16.75	251.25151979255142	2.079730080869065
18.583333333333332	267.57609452838966	2.9252741972657046
20.416666666666664	277.0957894149639	3.7828807888711196
22.25	277.6638411659991	4.56160181501597
24.083333333333332	281.2308395192822	5.253646332816085
29.166666666666668	289.8072487103358	3.193527046098804
37.5	285.0426861890022	4.296872303467154
45.833333333333336	280.0163666507113	5.361506012296306
54.16666666666667	289.0920673629714	7.241847350410184
62.5	290.77465973676317	7.87967841837443
70.83333333333334	277.2692158046773	8.945394570227945
79.16666666666667	281.59982675771295	10.171319162315378
87.5	266.18915792720577	10.411117015896838
95.83333333333334	298.4070670721588	14.637543321074832
108.31480248412171	269.0931154108494	10.627049592815947
124.94440745236514	278.3141554978245	12.10755662249712
141.57401242060857	281.2125899098989	13.691290393106119
158.203617388852	294.01101896942123	15.512746469744382
174.83322235709542	258.8612381556816	15.53246160324342
191.46282732533885	304.45359117491375	21.73104085219956
